año,entidad,mes,eventos
2004,nuevo leon,junio,3738.0
2004,nuevo leon,marzo,3823.0
2004,nuevo leon,mayo,3871.0
2004,nuevo leon,noviembre,3026.0
2004,nuevo leon,octubre,3420.0
2004,nuevo leon,septiembre,3448.0
2004,oaxaca,abril,2127.0
2004,oaxaca,agosto,1334.0
2004,oaxaca,diciembre,1541.0
2004,oaxaca,enero,1877.0
2004,oaxaca,febrero,1863.0
2004,oaxaca,julio,1236.0
2004,oaxaca,junio,2183.0
2004,oaxaca,marzo,2094.0
2004,oaxaca,mayo,2157.0
2004,oaxaca,noviembre,1962.0
2004,oaxaca,octubre,2048.0
2004,oaxaca,septiembre,897.0
2004,puebla,abril,3382.0
2004,puebla,agosto,3862.0
2004,puebla,diciembre,3893.0
2004,puebla,enero,3072.0
2004,puebla,febrero,3621.0
2004,puebla,julio,3575.0
2004,puebla,junio,3683.0
2004,puebla,marzo,3570.0
2004,puebla,mayo,3480.0
2004,puebla,noviembre,3397.0
2004,puebla,octubre,3823.0
2004,puebla,septiembre,3287.0
2004,queretaro,abril,1150.0
2004,queretaro,agosto,946.0
2004,queretaro,diciembre,1101.0
2004,queretaro,enero,1147.0
2004,queretaro,febrero,1119.0
2004,queretaro,julio,942.0
2004,queretaro,junio,1126.0
2004,queretaro,marzo,1259.0
2004,queretaro,mayo,1180.0
2004,queretaro,noviembre,1091.0
2004,queretaro,octubre,1095.0
2004,queretaro,septiembre,967.0
2004,quintana roo,abril,1397.0
2004,quintana roo,agosto,1566.0
2004,quintana roo,diciembre,1393.0
2004,quintana roo,enero,1380.0
2004,quintana roo,febrero,1371.0
2004,quintana roo,julio,1388.0
2004,quintana roo,junio,1441.0
2004,quintana roo,marzo,1603.0
2004,quintana roo,mayo,1464.0
2004,quintana roo,noviembre,1379.0
2004,quintana roo,octubre,1544.0
2004,quintana roo,septiembre,1406.0
2004,san luis potosi,abril,2012.0
2004,san luis potosi,agosto,2305.0
2004,san luis potosi,diciembre,2224.0
2004,san luis potosi,enero,2222.0
2004,san luis potosi,febrero,1985.0
2004,san luis potosi,julio,2190.0
2004,san luis potosi,junio,2069.0
2004,san luis potosi,marzo,2275.0
2004,san luis potosi,mayo,2118.0
2004,san luis potosi,noviembre,2187.0
2004,san luis potosi,octubre,2211.0
2004,san luis potosi,septiembre,2334.0
2004,sinaloa,abril,1188.0
2004,sinaloa,agosto,1183.0
2004,sinaloa,diciembre,1101.0
2004,sinaloa,enero,1194.0
2004,sinaloa,febrero,1111.0
2004,sinaloa,julio,1344.0
2004,sinaloa,junio,1275.0
2004,sinaloa,marzo,1214.0
2004,sinaloa,mayo,1221.0
2004,sinaloa,noviembre,1080.0
2004,sinaloa,octubre,1171.0
2004,sinaloa,septiembre,1159.0
2004,sonora,abril,1029.0
2004,sonora,agosto,1313.0
2004,sonora,diciembre,1673.0
2004,sonora,enero,831.0
2004,sonora,febrero,1070.0
2004,sonora,julio,1561.0
2004,sonora,junio,2049.0
2004,sonora,marzo,1058.0
2004,sonora,mayo,1481.0
2004,sonora,noviembre,2474.0
2004,sonora,octubre,1680.0
2004,sonora,septiembre,1621.0
2004,tabasco,abril,1655.0
2004,tabasco,agosto,1566.0
2004,tabasco,diciembre,1494.0
2004,tabasco,enero,1528.0
2004,tabasco,febrero,1482.0
2004,tabasco,julio,1648.0
2004,tabasco,junio,1621.0
2004,tabasco,marzo,1714.0
2004,tabasco,mayo,1696.0
2004,tabasco,noviembre,1562.0
2004,tabasco,octubre,1759.0
2004,tabasco,septiembre,1699.0
2004,tamaulipas,abril,2547.0
2004,tamaulipas,agosto,2908.0
2004,tamaulipas,diciembre,2477.0
2004,tamaulipas,enero,2438.0
2004,tamaulipas,febrero,2513.0
2004,tamaulipas,julio,2768.0
2004,tamaulipas,junio,2693.0
2004,tamaulipas,marzo,2869.0
2004,tamaulipas,mayo,2779.0
2004,tamaulipas,noviembre,2552.0
2004,tamaulipas,octubre,3001.0
2004,tamaulipas,septiembre,2852.0
2004,tlaxcala,abril,238.0
2004,tlaxcala,agosto,230.0
2004,tlaxcala,diciembre,226.0
2004,tlaxcala,enero,263.0
2004,tlaxcala,febrero,262.0
2004,tlaxcala,julio,230.0
2004,tlaxcala,junio,203.0
2004,tlaxcala,marzo,285.0
2004,tlaxcala,mayo,222.0
2004,tlaxcala,noviembre,225.0
2004,tlaxcala,octubre,241.0
2004,tlaxcala,septiembre,229.0
2004,veracruz,abril,3537.0
2004,veracruz,agosto,3545.0
2004,veracruz,diciembre,3311.0
2004,veracruz,enero,2705.0
2004,veracruz,febrero,3035.0
2004,veracruz,julio,3724.0
2004,veracruz,junio,3527.0
2004,veracruz,marzo,3597.0
2004,veracruz,mayo,3541.0
2004,veracruz,noviembre,3425.0
2004,veracruz,octubre,3611.0
2004,veracruz,septiembre,3590.0
2004,yucatan,abril,1749.0
2004,yucatan,agosto,1807.0
2004,yucatan,diciembre,1671.0
2004,yucatan,enero,1746.0
2004,yucatan,febrero,1896.0
2004,yucatan,julio,1826.0
2004,yucatan,junio,1927.0
2004,yucatan,marzo,1936.0
2004,yucatan,mayo,2052.0
2004,yucatan,noviembre,1813.0
2004,yucatan,octubre,1724.0
2004,yucatan,septiembre,1602.0
2004,zacatecas,abril,836.0
2004,zacatecas,agosto,858.0
2004,zacatecas,diciembre,627.0
2004,zacatecas,enero,850.0
2004,zacatecas,febrero,885.0
2004,zacatecas,julio,721.0
2004,zacatecas,junio,809.0
2004,zacatecas,marzo,985.0
2004,zacatecas,mayo,912.0
2004,zacatecas,noviembre,690.0
2004,zacatecas,octubre,763.0
2004,zacatecas,septiembre,788.0
2005,aguascalientes,abril,651.0
2005,aguascalientes,agosto,575.0
2005,aguascalientes,diciembre,777.0
2005,aguascalientes,enero,581.0
2005,aguascalientes,febrero,624.0
2005,aguascalientes,julio,593.0
2005,aguascalientes,junio,608.0
2005,aguascalientes,marzo,631.0
2005,aguascalientes,mayo,666.0
2005,aguascalientes,noviembre,787.0
2005,aguascalientes,octubre,615.0
2005,aguascalientes,septiembre,597.0
2005,baja california,abril,6402.0
2005,baja california,agosto,6313.0
2005,baja california,diciembre,5976.0
2005,baja california,enero,7140.0
2005,baja california,febrero,6562.0
2005,baja california,julio,6096.0
2005,baja california,junio,5955.0
2005,baja california,marzo,7058.0
2005,baja california,mayo,6318.0
2005,baja california,noviembre,6109.0
2005,baja california,octubre,6323.0
2005,baja california,septiembre,6344.0
2005,baja california sur,abril,1115.0
2005,baja california sur,agosto,1179.0
2005,baja california sur,diciembre,808.0
2005,baja california sur,enero,970.0
2005,baja california sur,febrero,972.0
2005,baja california sur,julio,939.0
2005,baja california sur,junio,1086.0
2005,baja california sur,marzo,962.0
2005,baja california sur,mayo,1160.0
2005,baja california sur,noviembre,914.0
2005,baja california sur,octubre,1019.0
2005,baja california sur,septiembre,1094.0
2005,campeche,abril,61.0
2005,campeche,agosto,50.0
2005,campeche,diciembre,98.0
2005,campeche,enero,61.0
2005,campeche,febrero,39.0
2005,campeche,julio,63.0
2005,campeche,junio,71.0
2005,campeche,marzo,61.0
2005,campeche,mayo,58.0
2005,campeche,noviembre,110.0
2005,campeche,octubre,81.0
2005,campeche,septiembre,61.0
2005,chiapas,abril,1488.0
2005,chiapas,agosto,1515.0
2005,chiapas,diciembre,1441.0
2005,chiapas,enero,1496.0
2005,chiapas,febrero,1538.0
2005,chiapas,julio,1508.0
2005,chiapas,junio,1496.0
2005,chiapas,marzo,1660.0
2005,chiapas,mayo,1436.0
2005,chiapas,noviembre,1521.0
2005,chiapas,octubre,1458.0
2005,chiapas,septiembre,1479.0
2005,chihuahua,abril,4128.0
2005,chihuahua,agosto,4733.0
2005,chihuahua,diciembre,3838.0
2005,chihuahua,enero,4198.0
2005,chihuahua,febrero,3926.0
2005,chihuahua,julio,4409.0
2005,chihuahua,junio,4430.0
2005,chihuahua,marzo,4370.0
2005,chihuahua,mayo,4327.0
2005,chihuahua,noviembre,4322.0
2005,chihuahua,octubre,4475.0
2005,chihuahua,septiembre,4590.0
2005,ciudad de mexico,abril,10709.0
2005,ciudad de mexico,agosto,10772.0
2005,ciudad de mexico,diciembre,10109.0
2005,ciudad de mexico,enero,10625.0
2005,ciudad de mexico,febrero,10037.0
2005,ciudad de mexico,julio,10259.0
2005,ciudad de mexico,junio,10638.0
2005,ciudad de mexico,marzo,10719.0
2005,ciudad de mexico,mayo,10847.0
2005,ciudad de mexico,noviembre,10447.0
2005,ciudad de mexico,octubre,10887.0
2005,ciudad de mexico,septiembre,10600.0
2005,coahuila,abril,1306.0
2005,coahuila,agosto,1237.0
2005,coahuila,diciembre,1306.0
2005,coahuila,enero,1506.0
2005,coahuila,febrero,1373.0
2005,coahuila,julio,1155.0
2005,coahuila,junio,1576.0
2005,coahuila,marzo,1517.0
2005,coahuila,mayo,1267.0
2005,coahuila,noviembre,1100.0
2005,coahuila,octubre,1288.0
2005,coahuila,septiembre,1568.0
2005,colima,abril,446.0
2005,colima,agosto,367.0
2005,colima,diciembre,477.0
2005,colima,enero,417.0
2005,colima,febrero,451.0
2005,colima,julio,420.0
2005,colima,junio,433.0
2005,colima,marzo,417.0
2005,colima,mayo,436.0
2005,colima,noviembre,479.0
2005,colima,octubre,542.0
2005,colima,septiembre,424.0
2005,durango,abril,665.0
2005,durango,agosto,296.0
2005,durango,diciembre,421.0
2005,durango,enero,760.0
2005,durango,febrero,454.0
2005,durango,julio,347.0
2005,durango,junio,844.0
2005,durango,marzo,1013.0
2005,durango,mayo,702.0
2005,durango,noviembre,283.0
2005,durango,octubre,336.0
2005,durango,septiembre,306.0
2005,guanajuato,abril,4329.0
2005,guanajuato,agosto,4210.0
2005,guanajuato,diciembre,4622.0
2005,guanajuato,enero,4066.0
2005,guanajuato,febrero,3958.0
2005,guanajuato,julio,3954.0
2005,guanajuato,junio,4033.0
2005,guanajuato,marzo,4068.0
2005,guanajuato,mayo,4244.0
2005,guanajuato,noviembre,4243.0
2005,guanajuato,octubre,4801.0
2005,guanajuato,septiembre,4493.0
2005,guerrero,abril,908.0
2005,guerrero,agosto,873.0
2005,guerrero,diciembre,911.0
2005,guerrero,enero,836.0
2005,guerrero,febrero,856.0
2005,guerrero,julio,848.0
2005,guerrero,junio,919.0
2005,guerrero,marzo,893.0
2005,guerrero,mayo,982.0
2005,guerrero,noviembre,1026.0
2005,guerrero,octubre,876.0
2005,guerrero,septiembre,990.0
2005,hidalgo,abril,1671.0
2005,hidalgo,agosto,1521.0
2005,hidalgo,diciembre,1528.0
2005,hidalgo,enero,1530.0
2005,hidalgo,febrero,1689.0
2005,hidalgo,julio,1436.0
2005,hidalgo,junio,1669.0
2005,hidalgo,marzo,1398.0
2005,hidalgo,mayo,1528.0
2005,hidalgo,noviembre,1449.0
2005,hidalgo,octubre,1481.0
2005,hidalgo,septiembre,1475.0
2005,jalisco,abril,3664.0
2005,jalisco,agosto,3588.0
2005,jalisco,diciembre,3390.0
2005,jalisco,enero,3949.0
2005,jalisco,febrero,3561.0
2005,jalisco,julio,3433.0
2005,jalisco,junio,3448.0
2005,jalisco,marzo,3823.0
2005,jalisco,mayo,3799.0
2005,jalisco,noviembre,3418.0
2005,jalisco,octubre,3533.0
2005,jalisco,septiembre,3380.0
2005,mexico,abril,12839.0
2005,mexico,agosto,12779.0
2005,mexico,diciembre,12780.0
2005,mexico,enero,12181.0
2005,mexico,febrero,12175.0
2005,mexico,julio,11866.0
2005,mexico,junio,12560.0
2005,mexico,marzo,12531.0
2005,mexico,mayo,12889.0
2005,mexico,noviembre,12400.0
2005,mexico,octubre,12556.0
2005,mexico,septiembre,12560.0
2005,michoacan,abril,1372.0
2005,michoacan,agosto,1672.0
2005,michoacan,diciembre,2078.0
2005,michoacan,enero,1638.0
2005,michoacan,febrero,1593.0
2005,michoacan,julio,1483.0
2005,michoacan,junio,1532.0
2005,michoacan,marzo,1575.0
2005,michoacan,mayo,1520.0
2005,michoacan,noviembre,1914.0
2005,michoacan,octubre,1815.0
2005,michoacan,septiembre,1703.0
2005,morelos,abril,1887.0
2005,morelos,agosto,1902.0
2005,morelos,diciembre,1912.0
2005,morelos,enero,1695.0
2005,morelos,febrero,1685.0
2005,morelos,julio,1868.0
2005,morelos,junio,1973.0
2005,morelos,marzo,1797.0
2005,morelos,mayo,2087.0
2005,morelos,noviembre,1923.0
2005,morelos,octubre,2089.0
2005,morelos,septiembre,1859.0
2005,nayarit,abril,162.0
2005,nayarit,agosto,535.0
2005,nayarit,diciembre,1151.0
2005,nayarit,enero,150.0
2005,nayarit,febrero,173.0
2005,nayarit,julio,182.0
2005,nayarit,junio,204.0
2005,nayarit,marzo,160.0
2005,nayarit,mayo,205.0
2005,nayarit,noviembre,1301.0
2005,nayarit,octubre,1241.0
2005,nayarit,septiembre,786.0
2005,nuevo leon,abril,3532.0
2005,nuevo leon,agosto,3253.0
2005,nuevo leon,diciembre,2565.0
2005,nuevo leon,enero,3066.0
2005,nuevo leon,febrero,3002.0
2005,nuevo leon,julio,2940.0
2005,nuevo leon,junio,3101.0
2005,nuevo leon,marzo,3565.0
2005,nuevo leon,mayo,3040.0
2005,nuevo leon,noviembre,3042.0
2005,nuevo leon,octubre,3000.0
2005,nuevo leon,septiembre,3151.0
2005,oaxaca,abril,1805.0
2005,oaxaca,agosto,1262.0
2005,oaxaca,diciembre,996.0
2005,oaxaca,enero,1915.0
2005,oaxaca,febrero,1925.0
2005,oaxaca,julio,1307.0
2005,oaxaca,junio,1685.0
2005,oaxaca,marzo,1986.0
2005,oaxaca,mayo,1815.0
2005,oaxaca,noviembre,280.0
2005,oaxaca,octubre,1091.0
2005,oaxaca,septiembre,590.0
2005,puebla,abril,3620.0
2005,puebla,agosto,3030.0
2005,puebla,diciembre,2748.0
2005,puebla,enero,3393.0
2005,puebla,febrero,3511.0
2005,puebla,julio,2673.0
2005,puebla,junio,2902.0
2005,puebla,marzo,3505.0
2005,puebla,mayo,3832.0
2005,puebla,noviembre,2864.0
2005,puebla,octubre,3101.0
2005,puebla,septiembre,3053.0
2005,queretaro,abril,994.0
2005,queretaro,agosto,1078.0
2005,queretaro,diciembre,1164.0
2005,queretaro,enero,985.0
2005,queretaro,febrero,915.0
2005,queretaro,julio,993.0
2005,queretaro,junio,1005.0
2005,queretaro,marzo,979.0
2005,queretaro,mayo,987.0
2005,queretaro,noviembre,1059.0
2005,queretaro,octubre,1076.0
2005,queretaro,septiembre,1045.0
2005,quintana roo,abril,1412.0
2005,quintana roo,agosto,1493.0
2005,quintana roo,diciembre,1441.0
2005,quintana roo,enero,1267.0
2005,quintana roo,febrero,1335.0
2005,quintana roo,julio,1359.0
2005,quintana roo,junio,1362.0
2005,quintana roo,marzo,1369.0
2005,quintana roo,mayo,1518.0
2005,quintana roo,noviembre,1391.0
2005,quintana roo,octubre,1266.0
2005,quintana roo,septiembre,1421.0
2005,san luis potosi,abril,1854.0
2005,san luis potosi,agosto,2169.0
2005,san luis potosi,diciembre,1692.0
2005,san luis potosi,enero,2137.0
2005,san luis potosi,febrero,1962.0
2005,san luis potosi,julio,1970.0
2005,san luis potosi,junio,1981.0
2005,san luis potosi,marzo,1750.0
2005,san luis potosi,mayo,2088.0
2005,san luis potosi,noviembre,1814.0
2005,san luis potosi,octubre,1928.0
2005,san luis potosi,septiembre,1879.0
2005,sinaloa,abril,1473.0
2005,sinaloa,agosto,1432.0
2005,sinaloa,diciembre,1457.0
2005,sinaloa,enero,1310.0
2005,sinaloa,febrero,1352.0
2005,sinaloa,julio,1462.0
2005,sinaloa,junio,1311.0
2005,sinaloa,marzo,1384.0
2005,sinaloa,mayo,1547.0
2005,sinaloa,noviembre,1408.0
2005,sinaloa,octubre,1418.0
2005,sinaloa,septiembre,1455.0
2005,sonora,abril,2086.0
2005,sonora,agosto,2015.0
2005,sonora,diciembre,2316.0
2005,sonora,enero,1231.0
2005,sonora,febrero,1386.0
2005,sonora,julio,1900.0
2005,sonora,junio,2038.0
2005,sonora,marzo,1783.0
2005,sonora,mayo,2068.0
2005,sonora,noviembre,3899.0
2005,sonora,octubre,2942.0
2005,sonora,septiembre,2629.0
2005,tabasco,abril,622.0
2005,tabasco,agosto,633.0
2005,tabasco,diciembre,595.0
2005,tabasco,enero,534.0
2005,tabasco,febrero,573.0
2005,tabasco,julio,647.0
2005,tabasco,junio,616.0
2005,tabasco,marzo,617.0
2005,tabasco,mayo,646.0
2005,tabasco,noviembre,542.0
2005,tabasco,octubre,622.0
2005,tabasco,septiembre,595.0
2005,tamaulipas,abril,2865.0
2005,tamaulipas,agosto,2992.0
2005,tamaulipas,diciembre,2669.0
2005,tamaulipas,enero,2748.0
2005,tamaulipas,febrero,2592.0
2005,tamaulipas,julio,2632.0
2005,tamaulipas,junio,2874.0
2005,tamaulipas,marzo,2790.0
2005,tamaulipas,mayo,2971.0
2005,tamaulipas,noviembre,2741.0
2005,tamaulipas,octubre,2808.0
2005,tamaulipas,septiembre,2855.0
2005,tlaxcala,abril,855.0
2005,tlaxcala,agosto,774.0
2005,tlaxcala,diciembre,723.0
2005,tlaxcala,enero,231.0
2005,tlaxcala,febrero,251.0
2005,tlaxcala,julio,698.0
2005,tlaxcala,junio,796.0
2005,tlaxcala,marzo,809.0
2005,tlaxcala,mayo,817.0
2005,tlaxcala,noviembre,776.0
2005,tlaxcala,octubre,798.0
2005,tlaxcala,septiembre,797.0
2005,veracruz,abril,3856.0
2005,veracruz,agosto,3085.0
2005,veracruz,diciembre,3173.0
2005,veracruz,enero,3357.0
2005,veracruz,febrero,3803.0
2005,veracruz,julio,3038.0
2005,veracruz,junio,3774.0
2005,veracruz,marzo,3815.0
2005,veracruz,mayo,3748.0
2005,veracruz,noviembre,3532.0
2005,veracruz,octubre,3489.0
2005,veracruz,septiembre,3285.0
2005,yucatan,abril,1817.0
2005,yucatan,agosto,1882.0
2005,yucatan,diciembre,1712.0
2005,yucatan,enero,1851.0
2005,yucatan,febrero,1752.0
2005,yucatan,julio,1840.0
2005,yucatan,junio,1648.0
2005,yucatan,marzo,1670.0
2005,yucatan,mayo,1854.0
2005,yucatan,noviembre,1808.0
2005,yucatan,octubre,1741.0
2005,yucatan,septiembre,1832.0
2005,zacatecas,abril,717.0
2005,zacatecas,agosto,815.0
2005,zacatecas,diciembre,671.0
2005,zacatecas,enero,772.0
2005,zacatecas,febrero,655.0
2005,zacatecas,julio,732.0
2005,zacatecas,junio,834.0
2005,zacatecas,marzo,811.0
2005,zacatecas,mayo,772.0
2005,zacatecas,noviembre,817.0
2005,zacatecas,octubre,755.0
2005,zacatecas,septiembre,868.0
2006,aguascalientes,abril,768.0
2006,aguascalientes,agosto,805.0
2006,aguascalientes,diciembre,862.0
2006,aguascalientes,enero,752.0
2006,aguascalientes,febrero,778.0
2006,aguascalientes,julio,767.0
2006,aguascalientes,junio,802.0
2006,aguascalientes,marzo,870.0
2006,aguascalientes,mayo,800.0
2006,aguascalientes,noviembre,883.0
2006,aguascalientes,octubre,931.0
2006,aguascalientes,septiembre,828.0
2006,baja california,abril,7033.0
2006,baja california,agosto,7743.0
2006,baja california,diciembre,7341.0
2006,baja california,enero,6686.0
2006,baja california,febrero,5947.0
2006,baja california,julio,7368.0
2006,baja california,junio,7599.0
2006,baja california,marzo,7111.0
2006,baja california,mayo,7419.0
2006,baja california,noviembre,7165.0
2006,baja california,octubre,7375.0
2006,baja california,septiembre,7424.0
2006,baja california sur,abril,945.0
2006,baja california sur,agosto,1127.0
2006,baja california sur,diciembre,727.0
2006,baja california sur,enero,1198.0
2006,baja california sur,febrero,946.0
2006,baja california sur,julio,913.0
2006,baja california sur,junio,813.0
2006,baja california sur,marzo,1101.0
2006,baja california sur,mayo,1027.0
2006,baja california sur,noviembre,1074.0
2006,baja california sur,octubre,1055.0
2006,baja california sur,septiembre,944.0
2006,campeche,abril,76.0
2006,campeche,agosto,95.0
2006,campeche,diciembre,96.0
2006,campeche,enero,94.0
2006,campeche,febrero,82.0
2006,campeche,julio,110.0
2006,campeche,junio,89.0
2006,campeche,marzo,90.0
2006,campeche,mayo,97.0
2006,campeche,noviembre,88.0
2006,campeche,octubre,98.0
2006,campeche,septiembre,105.0
2006,chiapas,abril,1308.0
2006,chiapas,agosto,1351.0
2006,chiapas,diciembre,1398.0
2006,chiapas,enero,1448.0
2006,chiapas,febrero,1288.0
2006,chiapas,julio,1345.0
2006,chiapas,junio,1339.0
2006,chiapas,marzo,1437.0
2006,chiapas,mayo,1411.0
2006,chiapas,noviembre,1403.0
2006,chiapas,octubre,1447.0
2006,chiapas,septiembre,1272.0
2006,chihuahua,abril,4386.0
2006,chihuahua,agosto,4683.0
2006,chihuahua,diciembre,4312.0
2006,chihuahua,enero,4409.0
2006,chihuahua,febrero,4124.0
2006,chihuahua,julio,4547.0
2006,chihuahua,junio,4739.0
2006,chihuahua,marzo,4708.0
2006,chihuahua,mayo,4538.0
2006,chihuahua,noviembre,4355.0
2006,chihuahua,octubre,4350.0
2006,chihuahua,septiembre,4471.0
2006,ciudad de mexico,abril,9448.0
2006,ciudad de mexico,agosto,10647.0
2006,ciudad de mexico,diciembre,10217.0
2006,ciudad de mexico,enero,9895.0
2006,ciudad de mexico,febrero,9414.0
2006,ciudad de mexico,julio,10089.0
2006,ciudad de mexico,junio,10247.0
2006,ciudad de mexico,marzo,10395.0
2006,ciudad de mexico,mayo,10455.0
2006,ciudad de mexico,noviembre,10060.0
2006,ciudad de mexico,octubre,10666.0
2006,ciudad de mexico,septiembre,10400.0
2006,coahuila,abril,1333.0
2006,coahuila,agosto,1707.0
2006,coahuila,diciembre,1334.0
2006,coahuila,enero,1153.0
2006,coahuila,febrero,1439.0
2006,coahuila,julio,1403.0
2006,coahuila,junio,2001.0
2006,coahuila,marzo,1874.0
2006,coahuila,mayo,1585.0
2006,coahuila,noviembre,2189.0
2006,coahuila,octubre,1653.0
2006,coahuila,septiembre,1498.0
2006,colima,abril,433.0
2006,colima,agosto,423.0
2006,colima,diciembre,437.0
2006,colima,enero,459.0
2006,colima,febrero,443.0
2006,colima,julio,384.0
2006,colima,junio,412.0
2006,colima,marzo,439.0
2006,colima,mayo,408.0
2006,colima,noviembre,451.0
2006,colima,octubre,477.0
2006,colima,septiembre,446.0
2006,durango,abril,309.0
2006,durango,agosto,394.0
2006,durango,diciembre,298.0
2006,durango,enero,295.0
2006,durango,febrero,303.0
2006,durango,julio,278.0
2006,durango,junio,341.0
2006,durango,marzo,354.0
2006,durango,mayo,344.0
2006,durango,noviembre,218.0
2006,durango,octubre,283.0
2006,durango,septiembre,411.0
2006,guanajuato,abril,4421.0
2006,guanajuato,agosto,4431.0
2006,guanajuato,diciembre,4714.0
2006,guanajuato,enero,4590.0
2006,guanajuato,febrero,4275.0
2006,guanajuato,julio,4386.0
2006,guanajuato,junio,4717.0
2006,guanajuato,marzo,4791.0
2006,guanajuato,mayo,4774.0
2006,guanajuato,noviembre,4462.0
2006,guanajuato,octubre,4769.0
2006,guanajuato,septiembre,4574.0
2006,guerrero,abril,921.0
2006,guerrero,agosto,1034.0
2006,guerrero,diciembre,1032.0
2006,guerrero,enero,938.0
2006,guerrero,febrero,962.0
2006,guerrero,julio,979.0
2006,guerrero,junio,1012.0
2006,guerrero,marzo,938.0
2006,guerrero,mayo,941.0
2006,guerrero,noviembre,1113.0
2006,guerrero,octubre,1104.0
2006,guerrero,septiembre,993.0
2006,hidalgo,abril,1618.0
2006,hidalgo,agosto,1553.0
2006,hidalgo,diciembre,1396.0
2006,hidalgo,enero,1428.0
2006,hidalgo,febrero,1410.0
2006,hidalgo,julio,1576.0
2006,hidalgo,junio,1640.0
2006,hidalgo,marzo,1411.0
2006,hidalgo,mayo,1649.0
2006,hidalgo,noviembre,1391.0
2006,hidalgo,octubre,1581.0
2006,hidalgo,septiembre,1668.0
2006,jalisco,abril,3682.0
2006,jalisco,agosto,3841.0
2006,jalisco,diciembre,3421.0
2006,jalisco,enero,3665.0
2006,jalisco,febrero,3775.0
2006,jalisco,julio,3742.0
2006,jalisco,junio,3953.0
2006,jalisco,marzo,4209.0
2006,jalisco,mayo,4095.0
2006,jalisco,noviembre,3595.0
2006,jalisco,octubre,3961.0
2006,jalisco,septiembre,3546.0
2006,mexico,abril,12416.0
2006,mexico,agosto,12793.0
